ligand_id,target,seed,pose_selection_rule,pose_selection_status,n_poses,n_geometry_pass_modes,sdf,selected_mode,CNNscore,CNNaffinity,C1_P2star,C1_VS,acid_arg477_min_A,has_carboxylate_oxy_in_pose,pass_arg_A1,centroid_to_crystal_lig_A,pass_pocket_centroid,keep_urat1_acid,keep_nlrp3_pose,error
REP_07101,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07101_out.sdf,1.0,0.507596791,5.79759598,,,,,,1.5857055394574313,True,,True,
REP_06986,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06986_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_06986,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06986_out.sdf,1.0,0.348981619,6.99333715,,,,,,1.1573939483684115,True,,False,
REP_04582,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,3.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04582_out.sdf,3.0,0.37633267,6.45268774,6.45268774,2.4283572058704657,6.303681781308437,True,True,2.9115278121343153,True,True,,
REP_04582,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04582_out.sdf,1.0,0.342820704,5.51037931,,,,,,5.985682159131372,True,,False,
REP_00940,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,4.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00940_out.sdf,1.0,0.816896975,7.38613653,7.38613653,6.033712588293997,2.913446412755867,True,True,1.2735431354465163,True,True,,
REP_00940,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00940_out.sdf,1.0,0.55553937,6.61936522,,,,,,1.0666231503127037,True,,True,
REP_05113,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,5.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05113_out.sdf,3.0,0.505557597,6.9954896,6.9954896,3.5366229120144914,6.420701129939004,True,True,1.8742583480737356,True,True,,
REP_05113,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05113_out.sdf,1.0,0.472714573,6.84619522,,,,,,2.711325481216675,True,,False,
REP_05141,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05141_out.sdf,1.0,0.654662669,6.34944534,6.34944534,4.156744832954012,7.675933102887225,True,True,4.378383016229333,True,True,,
REP_05141,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05141_out.sdf,1.0,0.650252998,6.68000269,,,,,,1.0605180322498289,True,,True,
REP_01601,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,6.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01601_out.sdf,4.0,0.329110712,6.3307023,6.3307023,2.083501941413038,6.922467623615155,True,True,4.896415831347676,True,True,,
REP_01601,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01601_out.sdf,1.0,0.333147109,5.66255808,,,,,,5.807010617304405,True,,False,
REP_01310,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01310_out.sdf,5.0,0.397036731,6.59048986,6.59048986,2.6166665497030475,7.483414594955962,True,True,4.464176851413299,True,True,,
REP_01310,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01310_out.sdf,1.0,0.246821105,6.37850046,,,,,,1.3227361820781844,True,,False,
REP_07874,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,5.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07874_out.sdf,1.0,0.82828784,6.99887228,6.99887228,5.797080803237074,7.633328500726268,True,True,3.338244162686494,True,True,,
REP_07874,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07874_out.sdf,1.0,0.252819538,6.31052589,,,,,,1.909603214653757,True,,False,
REP_00745,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00745_out.sdf,2.0,0.617151976,6.73706245,6.73706245,4.157791403452902,6.75405759525338,True,True,2.775300099658515,True,True,,
REP_00745,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00745_out.sdf,1.0,0.362890482,5.60535192,,,,,,6.964519162595239,False,,False,
REP_05543,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05543_out.sdf,3.0,0.621001422,7.22970438,7.22970438,4.489656700619628,3.1045735616989325,True,True,1.382765770702602,True,True,,
REP_05543,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05543_out.sdf,1.0,0.668603837,6.83028936,,,,,,2.1219078634892656,True,,True,
REP_01494,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,3.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01494_out.sdf,3.0,0.333255947,6.59705544,6.59705544,2.1985079580687015,3.0266051939425456,True,True,1.5019360503382149,True,True,,
REP_01494,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01494_out.sdf,1.0,0.276867241,5.56399155,,,,,,1.7505550077678371,True,,False,
REP_03974,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03974_out.sdf,7.0,0.586199343,5.43731689,5.43731689,3.1873515886008033,7.501018730812499,True,True,3.224375289614546,True,True,,
REP_03974,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03974_out.sdf,1.0,0.932242334,6.11595678,,,,,,1.2698014996258582,True,,True,
REP_06973,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,8.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06973_out.sdf,1.0,0.697641194,7.28380442,7.28380442,5.081482012431278,2.905891257428589,True,True,3.1204805543156535,True,True,,
REP_06973,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06973_out.sdf,1.0,0.374109417,6.12090826,,,,,,3.784015321557779,True,,False,
REP_04229,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04229_out.sdf,5.0,0.702218831,6.04328299,6.04328299,4.2437071166399845,5.734986137733902,True,True,3.03033236949074,True,True,,
REP_04229,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04229_out.sdf,1.0,0.665367663,6.33042097,,,,,,7.039173488342789,False,,False,
REP_00944,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00944_out.sdf,4.0,0.435148835,6.72497129,6.72497129,2.9263634222519475,5.651778304215403,True,True,1.435335885476972,True,True,,
REP_00944,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00944_out.sdf,1.0,0.79643327,6.63690042,,,,,,2.3798196988172067,True,,True,
REP_07055,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07055_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_07055,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07055_out.sdf,1.0,0.543581307,7.03746653,,,,,,0.6134649550326443,True,,True,
REP_07880,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07880_out.sdf,6.0,0.639763355,7.58828354,7.58828354,4.854705736241677,5.282019878796368,True,True,1.1046263054568624,True,True,,
REP_07880,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07880_out.sdf,1.0,0.357533246,6.5976758,,,,,,1.3730011383385143,True,,False,
REP_00308,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00308_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_00308,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00308_out.sdf,1.0,0.326112002,6.28456497,,,,,,2.268927311703895,True,,False,
REP_05466,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,6.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05466_out.sdf,1.0,0.504287302,7.08116674,7.08116674,3.5709424703267354,2.9376939935942907,True,True,1.750008032719663,True,True,,
REP_05466,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05466_out.sdf,1.0,0.463675052,6.17202616,,,,,,5.790882714433209,True,,False,
REP_06668,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06668_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_06668,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06668_out.sdf,1.0,0.230996236,6.80938196,,,,,,2.1956516131711177,True,,False,
REP_00092,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,5.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00092_out.sdf,3.0,0.567421198,6.99737406,6.99737406,3.970458371979324,2.873100938011046,True,True,1.808235465330042,True,True,,
REP_00092,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00092_out.sdf,1.0,0.382178217,6.5029335,,,,,,3.1041474285347017,True,,False,
REP_08014,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,8.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08014_out.sdf,1.0,0.674474418,6.94076681,6.94076681,4.681369654648466,7.150813799841244,True,True,4.121915031895363,True,True,,
REP_08014,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08014_out.sdf,1.0,0.519792855,7.13025331,,,,,,2.375425058168161,True,,True,
REP_00325,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00325_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_00325,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00325_out.sdf,1.0,0.826880455,5.47009087,,,,,,3.092108027363773,True,,True,
REP_00300,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00300_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_00300,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00300_out.sdf,1.0,0.822667181,5.49476814,,,,,,3.1332309109528844,True,,True,
REP_00572,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00572_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_00572,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00572_out.sdf,1.0,0.821804643,5.57700348,,,,,,2.591993289732809,True,,True,
REP_05440,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05440_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_05440,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05440_out.sdf,1.0,0.925873041,6.83837748,,,,,,0.5742200892922478,True,,True,
REP_05567,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05567_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_05567,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05567_out.sdf,1.0,0.234632626,5.72127914,,,,,,3.3984031361811295,True,,False,
REP_01595,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,8.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01595_out.sdf,1.0,0.703858018,7.44675016,7.44675016,5.241454808158783,2.951533330321713,True,True,1.8755342083007653,True,True,,
REP_01595,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01595_out.sdf,1.0,0.386399657,7.05568695,,,,,,2.1287248387865545,True,,False,
REP_00476,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00476_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_00476,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00476_out.sdf,1.0,0.394173265,5.48952055,,,,,,4.642471956749276,True,,False,
REP_03855,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03855_out.sdf,6.0,0.378587246,5.94840479,5.94840479,2.2519901875393082,3.0376635758424513,True,True,3.7664402325170423,True,True,,
REP_03855,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03855_out.sdf,1.0,0.595998049,5.84221125,,,,,,4.581821537518102,True,,True,
REP_05411,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05411_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_05411,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05411_out.sdf,1.0,0.353814423,6.77430868,,,,,,3.272047526101073,True,,False,
REP_05302,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,3.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05302_out.sdf,1.0,0.762060285,6.75742722,6.75742722,5.1495669131399575,6.267380712865613,True,True,1.7571436969734435,True,True,,
REP_05302,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05302_out.sdf,1.0,0.664981306,6.91635466,,,,,,0.803490202398745,True,,True,
REP_04246,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04246_out.sdf,1.0,0.735167503,5.91163015,5.91163015,4.346038376035016,5.234835718530237,True,True,4.430238208522697,True,True,,
REP_04246,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04246_out.sdf,1.0,0.390871167,6.23026085,,,,,,2.364638867497512,True,,False,
REP_04975,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04975_out.sdf,1.0,0.740926802,6.90604734,6.90604734,5.1168755700868065,3.0949688205214567,True,True,1.3600856527868623,True,True,,
REP_04975,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04975_out.sdf,1.0,0.19570902,5.7759881,,,,,,3.8111821272754582,True,,False,
REP_08103,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,3.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08103_out.sdf,3.0,0.490956753,6.43858194,6.43858194,3.161065283186841,3.0282582452624376,True,True,4.290367731179265,True,True,,
REP_08103,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08103_out.sdf,1.0,0.755845249,7.10162878,,,,,,2.005110004764398,True,,True,
REP_07338,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,4.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07338_out.sdf,1.0,0.634065151,7.37666845,7.37666845,4.677288394626187,2.965731275756447,True,True,1.0739295930322676,True,True,,
REP_07338,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07338_out.sdf,1.0,0.606778383,5.86193419,,,,,,4.847305414880085,True,,True,
REP_05869,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05869_out.sdf,1.0,0.643165529,5.53835154,5.53835154,3.5620767980120647,5.459151857202728,True,True,2.6617191908849054,True,True,,
REP_05869,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05869_out.sdf,1.0,0.473964483,5.58089209,,,,,,1.938967098544197,True,,False,
REP_02366,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,5.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02366_out.sdf,2.0,0.834339976,7.23728609,7.23728609,6.038357102635733,5.859393398637777,True,True,0.8943838661450365,True,True,,
REP_02366,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02366_out.sdf,1.0,0.479330152,5.94176245,,,,,,2.7342794297516635,True,,False,
REP_05906,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,2.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05906_out.sdf,4.0,0.554747403,6.3198204,6.3198204,3.5059039543264214,3.0271380873689915,True,True,3.358681608042579,True,True,,
REP_05906,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05906_out.sdf,1.0,0.457505614,5.64777994,,,,,,4.65472418873609,True,,False,
REP_00698,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,3.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00698_out.sdf,3.0,0.339963943,6.17055511,6.17055511,2.0977662456943986,5.5341417582132895,True,True,2.0152013557988595,True,True,,
REP_00698,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00698_out.sdf,1.0,0.630557179,5.72430611,,,,,,5.775081700756811,True,,True,
REP_05784,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05784_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_05784,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05784_out.sdf,1.0,0.575728238,6.68412542,,,,,,1.53146081098483,True,,True,
REP_07105,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,1.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07105_out.sdf,8.0,0.438931108,7.25518465,7.25518465,3.1845262371690923,7.101023236125895,True,True,2.0597614964959527,True,True,,
REP_07105,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07105_out.sdf,1.0,0.315462172,6.11728668,,,,,,2.801446837396816,True,,False,
REP_07126,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,1.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07126_out.sdf,8.0,0.418428123,6.23402023,6.23402023,2.608489383582928,6.087222190786205,True,True,4.232484186309614,True,True,,
REP_07126,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07126_out.sdf,1.0,0.693882883,6.92829752,,,,,,2.317552992682624,True,,True,
REP_04990,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,1.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04990_out.sdf,6.0,0.528282762,6.19471693,6.19471693,3.2725621695885607,5.043853388035768,True,True,4.719723110089215,True,True,,
REP_04990,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04990_out.sdf,1.0,0.573177993,6.20117617,,,,,,2.901804966198276,True,,True,
REP_00207,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,4.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00207_out.sdf,6.0,0.670793176,6.56401682,6.56401682,4.40309769000522,3.9267220426202694,True,True,2.907573753184676,True,True,,
REP_00207,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00207_out.sdf,1.0,0.939515471,6.63356161,,,,,,1.627820473477658,True,,True,
REP_05219,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,6.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05219_out.sdf,1.0,0.782812178,7.2998538,7.2998538,5.714414452259577,3.1468563678693617,True,True,1.4112387146842953,True,True,,
REP_05219,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05219_out.sdf,1.0,0.157497615,5.34319305,,,,,,4.509515895961943,True,,False,
REP_05724,urat1_9dkb,42,a2,a2_no_geometry_pass,9,0.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05724_out.sdf,,,,,,,False,False,,False,False,,a2_no_geometry_pass
REP_05724,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05724_out.sdf,1.0,0.246025294,6.27808237,,,,,,2.711020684527913,True,,False,
REP_07907,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07907_out.sdf,1.0,0.77425468,8.45892715,8.45892715,6.549363933666561,2.9761972380875505,True,True,0.6519931422067065,True,True,,
REP_07907,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07907_out.sdf,1.0,0.673051298,7.35968065,,,,,,2.5901105187374323,True,,True,
REP_00992,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,9.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00992_out.sdf,1.0,0.673511803,6.54150391,6.54150391,4.40578009275565,3.0243510047611752,True,True,4.426704597999853,True,True,,
REP_00992,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00992_out.sdf,1.0,0.933082283,7.05069494,,,,,,0.1292009744370389,True,,True,
REP_04463,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04463_out.sdf,1.0,0.775819957,7.0207715,7.0207715,5.446854643236826,3.2058310934919865,True,True,0.8275440495102183,True,True,,
REP_04463,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04463_out.sdf,1.0,0.473585188,5.24849749,,,,,,6.623715520504976,False,,False,
REP_01274,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,5.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01274_out.sdf,4.0,0.601823151,6.23252487,6.23252487,3.750877755949265,2.9528956974468206,True,True,3.33271980241686,True,True,,
REP_01274,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01274_out.sdf,1.0,0.422647417,5.83697176,,,,,,2.7989863976168263,True,,False,
REP_07015,urat1_9dkb,42,a2,a2_geometry_then_cnnscore,9,7.0,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07015_out.sdf,2.0,0.733871698,6.89647293,6.89647293,5.061126299350135,2.921527340279389,True,True,0.877035177815001,True,True,,
REP_07015,nlrp3_7alv,42,a1_nlrp3_unchanged,,9,,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07015_out.sdf,1.0,0.751993716,6.47951269,,,,,,0.4652961627572052,True,,True,
